model,MSE,Pearson R,F1,AUC,adjustedDI,Dataset,DV,fullN,Metric,Value,finetune,num_demos
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education_Income,0.892537313432836,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Income,0.887208341936816,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race,1.043059679827,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education,1.12336466711891,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education_Income,1.18109419280465,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Income,1.1729158736201,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education,1.20466486228308,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education_Income,1.27720404209963,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Income,1.2962991288112,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education_Income,0.795886429689247,PTD,5
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender,0.0188389096223474,PTD,1
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender,0.0940779686576593,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race,0.147850111450574,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education,0.116888491468182,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Income,0.147108271687962,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education,0.0823943752301967,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education_Income,0.0818097642252758,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Income,0.0917190501310761,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race,0.0130052521497741,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education,0.0007500479166505,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education_Income,0.00757947587644403,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Income,0.0142253888050795,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education,0.0233462737665831,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education_Income,0.0262265517362665,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Income,0.0250906262390909,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education_Income,0.115418130842892,PTD,5
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender,1.03372339373526,PTD,1
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender,0.931956481652222,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race,0.833158371040724,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education,0.925945614393784,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Income,0.804979253112033,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education,0.916322307471905,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education_Income,0.853478260869565,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Income,0.881004584412996,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race,0.987818804720213,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education,0.964224264705882,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education_Income,0.92459519719288,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Income,0.925969396626674,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Education,1.00381129597198,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Education_Income,0.93970596503064,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Income,0.965836005968409,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education_Income,0.885753478346071,PTD,5
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender,0.0188389096223474,PTD,1
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender,0.0940779686576593,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race,0.147850111450574,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education,0.116888491468182,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Income,0.147108271687962,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education,0.0823943752301967,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education_Income,0.0818097642252758,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Income,0.0917190501310761,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race,0.0130052521497741,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education,0.0007500479166505,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education_Income,0.00757947587644403,PTD,4
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Income,0.0142253888050795,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Education,0.0233462737665831,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Education_Income,0.0262265517362665,PTD,3
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Income,0.0250906262390909,PTD,2
CNN,0.0438890203457003,0.4354592016680364,0.5842276016970301,0.6972540119737841,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education_Income,0.115418130842892,PTD,5
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender,1.15618769139031,PTD,1
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender,0.861037761868787,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race,0.773289776583146,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education,0.876503373423291,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Income,0.877379191321499,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education,0.928804539517289,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education_Income,0.996195493122622,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Income,0.942259030326444,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race,1.07709628770978,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education,1.15799888157612,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education_Income,1.24969962116929,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Income,1.21548231511254,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education,1.19775643167391,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education_Income,1.29612588459773,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Income,1.28170314076167,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education_Income,0.962348896528779,PTD,5
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender,0.0266920112652664,PTD,1
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender,0.0923985306863381,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race,0.136743274390757,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education,0.102064303510006,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Income,0.128941592887295,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education,0.0690074421152696,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education_Income,0.0748993043300811,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Income,0.0958328104521653,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race,0.0139449217821019,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education,0.00419879453338556,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education_Income,0.00151517140838142,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Income,0.00073418417594184,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education,0.0275917070347452,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education_Income,0.0366191756560472,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Income,0.0386913207188609,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education_Income,0.100361780680722,PTD,5
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender,1.03837119191414,PTD,1
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender,1.05545420929373,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race,1.03277989845458,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education,1.13533407044701,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Income,0.992156323104445,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education,1.06476132415982,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education_Income,0.986265473931508,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Income,0.966316635805477,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race,0.987558189879408,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education,0.973969589379438,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education_Income,0.932986377065324,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Income,0.930289672544081,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Education,0.990584126984127,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Education_Income,0.933969352671964,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Gender_Income,0.959899512657574,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education_Income,1.06299212598425,PTD,5
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender,0.0266920112652664,PTD,1
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender,0.0923985306863381,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race,0.136743274390757,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education,0.102064303510006,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Income,0.128941592887295,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education,0.0690074421152696,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education_Income,0.0748993043300811,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Income,0.0958328104521653,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race,0.0139449217821019,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education,0.00419879453338556,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education_Income,0.00151517140838142,PTD,4
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Income,0.00073418417594184,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Education,0.0275917070347452,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Education_Income,0.0366191756560472,PTD,3
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Gender_Income,0.0386913207188609,PTD,2
RoBERTa,0.03830858386885104,0.5472554521319315,0.6916729182295573,0.7510669227884851,TRUE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education_Income,0.100361780680722,PTD,5
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender,1.1520181487388,PT,1
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender,0.855788321953735,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race,0.716323209670582,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education,0.820197044334975,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Income,0.860128406708595,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education,0.943691666563922,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Education_Income,1.03912868091973,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Income,0.978037014523868,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race,1.04702346337667,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education,1.13783431612889,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Education_Income,1.26431560071727,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Race_Income,1.21684450899566,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education,1.20567087092104,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Education_Income,1.32834492292225,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Gender_Income,1.30784048809832,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,DI_Age_Gender_Race_Education_Income,0.95204136209663,PT,5
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender,0.0251488113416896,PT,1
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender,0.0954510510890534,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race,0.159010272855366,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Education,0.132238824718932,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Race_Income,0.142998897979006,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education,0.0701673811760992,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Education_Income,0.0686829775809956,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Age_Gender_Income,0.0909280396955724,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race,0.0173053782275631,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education,0.00879107904896447,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Education_Income,0.00326737775585361,PT,4
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Race_Income,0.00314091298436469,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education,0.0271550723963147,PT,2
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Education_Income,0.0362347928163474,PT,3
RoBERTa,0.03839145873553369,0.5477355886312858,0.6911234850966262,0.7530633985989341,FALSE,Psychometric,Anxiety,FALSE,FV_Gender_Income,0.038030308037084,PT,2
